RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
394705,34,"Indianapolis, IN",msa,IN,921.8504373608635,925.9341189104695,932.4965761910611,936.9178772030234,942.2774376412835,943.6469323415093,945.3204454701437,946.5937855947395,947.9227015634025,947.8221273505146,948.5446305633247,949.9915301531952,950.3619756652088,951.8957097158975,955.1804384624049,964.2167428965236,972.0835636560287,976.6819705723664,978.0597695045731,975.9813129409248,972.3837377744238,969.3759645779032,964.2013844347954,961.182764882483,961.8686626390627,970.2918773640004,981.1942126843788,989.2401001961357,995.6662079309062,1001.4611835614672,1003.2978323919378,1004.3704543208034,1004.0059367370378,1006.4354476782622,1005.3561052325671,1007.825087984483,1009.9094237556698,1017.4808962346514,1023.1374668690859,1030.757206879288,1036.02927868327,1041.8267788454339,1043.6493276486658,1045.990506557411,1043.0988662503958,1041.9017990365394,1041.413531657611,1044.954691324757,1049.7516037716514,1055.7945149533564,1065.6015231525514,1076.245620588048,1081.9638259606004,1086.4845748771904,1087.4077023973944,1088.17349149706,1091.2397745917146,1090.3072040526906,1088.3703904672905,1085.6116302112043,1090.501601022538,1104.1848893183824,1115.8200009282575,1121.96369463814,1134.3475436052051,1142.3754798101725,1153.0871325626363,1157.0510307174977,1161.5267501790672,1168.917570946197,1169.7405613845488,1174.2355867524873,1173.6702871571447,1178.2921633845358,1185.4549992381073,1199.6479392050958,1219.0217573944797,1241.0619782212123,1262.582957162943,1280.0448163925769,1294.256957311696,1305.829908782128,1312.2158553176869,1311.3827597532386,1311.647002932096,1318.1580904008556,1334.052469023113,1354.6731759147185,1375.4815827756522,1398.7680584856478,1419.3330345974514,1430.7975082460841,1432.849126746432,1430.27304692017,1432.3234486464733,1437.528870445485,1440.3384976515395,1440.8467798428003,1441.5505228950046,1448.7328658658669,1457.7339785670333,1466.623665316599,1472.5158668179515,1480.6482789769252,1483.1628221237736,1486.3919554919473
394475,35,"Cleveland, OH",msa,OH,876.1884583558489,885.0413546992079,886.9035527254597,895.5495766190287,897.4444099997124,899.2580513499622,897.4897413541722,899.6093281427985,897.8865367337899,899.1228873021174,898.2655605049574,899.9612249959217,902.6370207229395,902.0066117344331,902.7873244973485,903.0168067108714,911.2154550606534,920.1089463197137,922.8095685509564,920.2140188002708,918.5468279600302,917.0910507143864,914.300785419902,908.8644723588671,912.5926870606305,919.7213498347068,930.3256622436215,937.3113949155609,944.1889973913044,946.8753346564666,946.457238980851,944.8424631635314,945.0388616739167,943.1042017143013,944.0629857260118,939.3440368911131,944.8872176300533,949.8800384299988,959.8071842850479,962.4757764162673,966.8907709716369,971.8402792691631,973.8093004032202,978.2827026889736,977.421987777211,981.3226205251468,980.5248306793852,983.4580774542313,984.2552858110649,990.5193422672479,996.9694567481087,1006.517674830322,1011.0871199295096,1016.9393245202464,1017.2919345901706,1018.7460037801673,1018.9366065294961,1018.5823212315503,1016.9756775019861,1020.1520388335642,1022.7021960453209,1030.258748679875,1036.0112226196893,1044.3910479942008,1048.5704515811713,1052.811883603381,1058.7513087182797,1064.9666951136062,1069.848662472499,1070.5183022916335,1070.8220642197316,1072.4239481971647,1085.6515147041614,1095.7769334096492,1108.678749167459,1110.0322782280439,1121.625282217145,1134.3780612191763,1155.1320333776382,1166.496471624951,1176.9126149429426,1181.0089085551585,1186.3004673567639,1190.3646814237663,1193.75570602362,1206.0295245755658,1213.4221184872072,1228.2092765674167,1242.514987187005,1256.0042447689175,1263.90466118387,1267.2093310366095,1270.7323725085628,1278.5997769386722,1279.8717285687592,1285.532589294961,1287.1131977187774,1292.486206870501,1298.3144166279315,1302.0461281296552,1308.730517733271,1311.424941519749,1321.1263669092698,1329.9774340883896,1328.7254558945997,1328.4465276458477
395059,36,"San Jose, CA",msa,CA,2521.612654200356,2531.4868998783436,2549.353597851217,2591.3761523908547,2646.3091754114503,2701.886889281948,2735.7376771569625,2748.9136758616078,2741.1340297940533,2735.022445905371,2729.155244902994,2725.9980131447264,2726.078704523958,2739.717912725963,2758.5715854559335,2765.744297092898,2793.413484286464,2798.3706733908434,2807.2290509485633,2774.6234971666117,2755.958995047857,2719.994019723733,2705.9039639882985,2692.5685112557685,2729.488357760049,2753.5331754506888,2797.1273450323897,2809.977315052118,2844.1977993690602,2868.5007054396374,2884.914348438143,2884.227559606789,2876.006182760482,2866.4209645054248,2859.167357107374,2850.244865359358,2858.151554432324,2877.494669969367,2905.697802797669,2931.2418165592467,2948.9384663374035,2967.814654892052,2979.642644792162,2985.8314385521103,2976.7602830286,2960.494934011249,2950.3692255162086,2945.3541914793723,2952.4660600196635,2958.0003745992394,2978.627589689115,2994.659654592555,3015.681293420517,3029.968826888973,3046.3194876748644,3051.3774822261903,3044.189500777506,3032.5684717272993,3018.998164539398,3026.0830529327204,3026.4973776043603,3041.3279179169863,3050.1175486187503,3048.663034702547,3031.9598753547,3000.460079402156,2969.646562785733,2933.9516775197017,2898.3143287877183,2853.920174871052,2825.992059695752,2796.985067725899,2785.52110617364,2781.506967959991,2795.9926246618847,2827.531039551598,2872.817926841833,2912.0721270197237,2959.322046279704,2991.588772321774,3017.784632028738,3021.6804162051044,3013.2085993904857,3011.9231128170736,3028.665422286609,3058.1200209075787,3088.4789521006246,3129.1428865641806,3171.881868360168,3228.16816382917,3266.375621865256,3288.9158229973987,3283.1226059541696,3253.185782442888,3218.9061409288443,3194.90197521587,3193.770239817137,3202.406789744382,3217.522909467623,3233.306314144044,3255.2589666929216,3272.2680362253786,3285.806206098949,3288.001784858688,3280.5930246518797,3259.934119380483
394902,37,"Nashville, TN",msa,TN,1175.4113277647618,1181.1192217012322,1194.143863512742,1200.19521921685,1214.4164566175432,1224.4183293712647,1234.5029936956716,1238.112084070561,1237.5867685583128,1240.9880624308717,1234.081915275875,1234.3858599846408,1241.7364368911637,1255.7156460977105,1266.7213848045033,1270.7999454243813,1283.3766443666293,1294.8099162972796,1305.2295414037608,1307.7941983863425,1306.7920133163007,1300.5601387469603,1287.5724095171672,1285.1881805006133,1293.4787620269722,1308.8227703274636,1324.453918758003,1333.68550191597,1345.0581787931303,1346.5331767819432,1351.5287664597429,1355.6246703440404,1356.941564987192,1351.1341490212653,1341.174650648866,1339.7505404764543,1344.8699128611363,1353.8109915695431,1361.2482676807504,1370.4117894207075,1379.2208929996657,1388.64828715336,1390.898857049882,1391.3138649484786,1384.9265623320239,1389.8661665302661,1388.866301938076,1392.458309497751,1389.4899197379925,1396.358365994456,1409.474767921264,1421.360300795867,1437.027245816921,1443.9753770649113,1450.9748541574788,1450.865440452189,1449.8347781539242,1444.611716929216,1445.3032498772295,1449.6239991521616,1459.166582955489,1464.8741041999576,1472.2161732514135,1476.6577332461693,1480.2287024055472,1482.1105608172072,1484.3742139401256,1489.7172018739516,1485.1674316077172,1486.203723756122,1480.2535197795019,1486.8987201284317,1487.9075750639017,1496.3685940426856,1508.0505221986348,1531.7523157756405,1563.4747994513968,1598.9183131845853,1638.0938255503324,1673.8015611020705,1698.9945552845807,1716.0684376876327,1725.969703691765,1740.6678901444764,1756.1260434425008,1773.3283185010794,1794.2559793816808,1813.61570071173,1841.0130668779123,1867.6644098377844,1889.5954519028514,1895.2246837562104,1889.2488266612656,1878.316429256599,1874.404052604227,1874.3637994969204,1878.3063460762514,1880.5875783129907,1884.846599081057,1889.7742886467393,1901.4230799722739,1908.7848654192526,1912.3790006028028,1910.842794427578,1904.6250456199418,1895.8158842987611
395194,38,"Virginia Beach, VA",msa,VA,1133.3306313494113,1133.7852898972912,1136.9174333735186,1142.1439269639895,1148.221549079666,1151.4697860643466,1150.5021393741013,1150.7508610961672,1148.357657545378,1147.7769809974463,1144.4158762347813,1144.0217955102662,1144.6009335016304,1146.560695991355,1149.51597188096,1153.5241107357567,1159.7334318422522,1162.4949796858857,1162.7948959771452,1159.9135971796202,1156.6441799307408,1152.394445743716,1147.8717930796274,1151.672132187764,1158.106194738054,1167.565034174282,1173.2929872979646,1177.6611434122688,1181.4936491008052,1184.2860512842267,1186.77319931815,1185.7501227990915,1184.8660672054118,1182.7341541091405,1182.8479209240136,1182.1578729584362,1183.748633801323,1189.411929988723,1197.738720376733,1205.3228185762468,1208.674126161878,1210.376003262058,1212.0411155754293,1213.807653336995,1210.6628044581003,1210.887443639923,1214.0983617691538,1218.4828063774187,1223.375264269859,1224.0714641841055,1232.5001847836495,1236.2643544482344,1241.3226978971086,1247.1061462492178,1250.2142886938343,1255.9173016478233,1254.3704978235069,1257.4660017303236,1258.2340611726122,1267.0127098609255,1267.7854052975447,1270.2315909371605,1265.1888137567175,1267.140657038042,1270.544484321306,1278.5456033904843,1291.8292575566759,1306.5464754333357,1318.3576995899398,1325.8799713249646,1333.1699860884733,1339.2973608672305,1344.1191009376123,1351.7920225722066,1365.7239152272048,1387.579600058987,1416.5130653469682,1451.6004794010255,1486.23282962258,1511.8696591435864,1531.4374474661506,1543.7021106061898,1544.2769720946067,1542.0149349755534,1538.3470316820817,1543.2277257484984,1553.386272027549,1565.1931254221067,1584.1981338071423,1596.6967588333682,1615.8667808180383,1623.0799051618737,1636.8257830845528,1638.6307339327427,1640.9572155857545,1634.8142870244003,1637.0528511210732,1642.5849786046479,1651.7398322902839,1658.9414356929417,1668.0678716046855,1676.0216974633727,1690.7785675767582,1697.3117392420997,1711.3854122381376,1718.3480389730391
395005,39,"Providence, RI",msa,RI,1134.8819530384187,1152.44824770841,1172.96388105429,1173.3142472024858,1179.8416826870975,1177.4654987734007,1180.1105094019113,1178.568670468726,1174.7936596773325,1179.8082496240686,1179.539330618608,1192.03328106159,1204.830869587853,1215.4964087111177,1224.5019248438236,1229.0329845237634,1238.190163900799,1227.1683411875204,1234.8402422242923,1237.4712996511917,1251.011112107646,1246.8304473600685,1250.730967244881,1262.4781942849443,1278.687547737536,1287.2093080680866,1294.4175282700542,1299.7177411001496,1306.013319257169,1304.2340248527728,1307.058644734716,1304.1438052477142,1278.267258629008,1276.2139795570558,1283.575468284923,1318.1914638827723,1333.0326852591472,1343.803320372735,1357.988033806562,1361.3151048468128,1371.7760129727785,1385.7440468826169,1389.509429803087,1387.1535999533,1382.498313470145,1376.429983167873,1378.7643373991928,1377.8025756280913,1395.9803005752503,1409.4107417601208,1421.8430396094848,1433.6208229833735,1445.5865777989873,1451.0701888984904,1446.9034528167856,1445.3721946436713,1452.346519613826,1457.9883471392764,1453.8647862829027,1449.5469424812222,1458.9432613180495,1480.69112309635,1497.0277982387688,1504.7098198162676,1501.653391320642,1504.0790280766332,1511.1335181063484,1522.6460647538759,1538.5783890980958,1550.3500686592188,1566.1051687727006,1572.8655343943747,1578.4861766836457,1597.9663559556045,1619.2831678304103,1650.7486466628177,1662.16369375752,1680.8008878290523,1703.645166672994,1722.2641120356616,1742.2815581305,1742.0056047435035,1752.2022939177396,1762.8055994167587,1781.4592628773623,1799.9638380315346,1816.0552602301461,1844.9032607606696,1883.6449440293006,1912.313193167432,1932.231224252891,1933.6353703573886,1929.5417300056633,1928.5955296951438,1933.076494006101,1950.0416803080022,1950.765342448509,1956.4702667687907,1964.7974045039102,1995.9494078965342,2020.8528864495436,2045.6830512876354,2058.9208443695734,2071.067899813883,2075.2442279020843,2074.1662227607335
394714,40,"Jacksonville, FL",msa,FL,1032.1085666917488,1033.8652919964409,1039.375166918396,1042.5800112264883,1050.3323970291679,1055.3966597657272,1059.935131023624,1064.0900670068177,1064.2657978748587,1067.2655120068057,1065.0096060933593,1067.998205816868,1068.8464172960196,1073.4947798832852,1078.805589010909,1085.4681699750772,1095.2619373105595,1100.8015759048067,1101.3679123867776,1101.7342633821454,1101.4807566625323,1101.8093548998072,1099.106298585517,1095.0413890178077,1098.952736379897,1105.0038061265582,1118.1911333033738,1126.4624638207572,1134.6713313750995,1140.66646061412,1146.8579557223982,1149.7369832840018,1149.3981962114885,1147.7526113732702,1149.0770253120909,1154.3283467844847,1162.0544520677347,1167.8625886510747,1175.613003279494,1181.9630742466827,1191.4392172827775,1198.238697191427,1205.0948249016524,1207.8865581759808,1208.5828646483621,1209.0296311668649,1212.245555442092,1214.4767005817596,1217.4723898707257,1220.8761421728323,1228.1378583807284,1237.4657104343116,1244.1909425559063,1249.621514676573,1252.0422981635231,1257.1417026887889,1259.7451904991087,1260.696035725218,1258.4855622409063,1260.9987157040698,1264.4294874690195,1270.48111583272,1277.745435746721,1278.9178207665348,1280.7263894965683,1280.3550839256022,1290.946444622298,1304.2591584115683,1314.6136960888455,1323.79921585798,1330.087603979441,1337.7636759737106,1345.3753875549846,1352.8295375236546,1370.0389488216229,1394.7188510993794,1429.160110776314,1468.6016387056786,1508.8630350463295,1550.4674783076287,1579.488060319758,1602.8563412449196,1614.4498980938513,1628.0022310776515,1636.4428535520738,1648.8006490994073,1657.2637659615577,1673.8974046454719,1690.933392143468,1712.0564792060543,1726.3386571465257,1734.995199978152,1734.548900065533,1738.2420081529158,1735.3004966728918,1740.1479753102017,1734.8041099601728,1731.4956868975921,1730.9253769761215,1738.023087753195,1750.7060061821496,1755.3250836992374,1759.507294133148,1758.5438063270751,1757.764874346568,1747.5824037058949
394862,41,"Milwaukee, WI",msa,WI,960.9409278457354,948.5641771823268,957.1033515153906,963.0952320265951,970.4571479242722,974.4157701728575,979.3336945992487,977.3624016771672,982.5295369183247,981.8661395812904,978.1669113417981,965.2125067542456,963.7414832113743,972.2762791634714,977.6488221311364,987.379266205923,989.1786544651221,1006.6837572105059,1003.2212238740677,1002.7301072220604,993.3021565244202,996.3691041814867,1000.2761908928437,1007.132113347835,1008.3070065958244,1006.9891438001755,1005.7267824853977,1010.5214780856732,1019.9840675521947,1020.4542126221688,1020.0551357052348,1016.7235333580628,1014.0582933241677,1007.9624024268832,1006.6151150702863,1011.7662477558813,1020.578761270927,1027.0683939744133,1031.5554718449584,1037.133166991805,1043.1047955754013,1045.5645531016505,1045.4458529277695,1043.0179913834909,1037.6547761117622,1038.0029702368256,1034.1595875593187,1037.152545335647,1041.787601592022,1051.4525744011337,1061.3563878722757,1066.0376992807956,1070.985058349585,1071.5310854523132,1074.4406820293905,1072.4665972098712,1075.743740615644,1071.9484119039942,1072.6173172550052,1075.684828595012,1080.2729832145083,1088.9972883311314,1090.4865853021656,1095.9940941373654,1096.5074597569703,1098.407550645433,1100.3303156433633,1100.078089268416,1101.139659693075,1103.8922033973658,1106.7347262026833,1106.8149730049665,1108.5533117657674,1116.0201601016088,1124.975163138525,1135.851210079786,1143.385561435505,1154.6834742063127,1160.4645106976318,1171.3356211565763,1180.2532767902167,1187.0407108786076,1190.0417175130385,1190.4062013306443,1192.1733958197585,1196.5082909781552,1207.3181122282583,1219.7081605479793,1232.0859993895792,1243.9858656817948,1255.0300330013115,1267.6753310435336,1272.70544037043,1274.4765722668992,1278.4272226911785,1277.5093785349177,1281.3973696327027,1280.3536943567585,1289.0249006583003,1299.1185362072622,1305.0768242548158,1309.8534949331915,1319.8022060731312,1328.0437804933422,1337.5615332768216,1335.5935777830264
394935,42,"Oklahoma City, OK",msa,OK,949.4613589449632,949.8693019352295,956.6575095865538,963.518324637273,972.1610126184681,976.7331598892204,980.4285151409084,980.503732037346,976.3824752157258,971.9753714127389,970.9630074827128,971.9791910794644,974.4906975599922,975.4709502208017,976.6343987810488,983.3202307132482,989.184325687594,996.5729446116975,991.0640427031792,982.6819834975681,971.9426460897834,964.8708195801877,956.7933919380839,954.9839450430459,959.1372458556689,968.930139545418,978.4538735050286,986.7536112075369,993.0437572340223,995.6473075199988,995.5859534296468,994.9374390693032,994.0708699178,991.535862525576,990.1883641074913,988.518657843483,991.9996861448274,994.8544428626363,1003.2052512178167,1008.2760512524037,1012.6540500676911,1013.9512795833656,1015.0651360129314,1017.3726302355676,1017.3266149244258,1017.5036678695074,1017.2142404580517,1019.9562124846485,1021.4382174721909,1024.7470616989035,1029.6136904366715,1037.322699354266,1044.4256364839648,1049.4924920600731,1051.5097556105356,1052.264558792697,1049.3902288600655,1047.8296080983828,1047.8106651657336,1048.0254804709891,1051.5155813790739,1052.9496509803855,1060.4881280546938,1063.7029803572464,1070.3131030651725,1073.3636057503822,1078.9061911849058,1084.569654258444,1087.9646886623957,1092.457998109004,1097.3784349486923,1101.6255613297717,1102.6206243484992,1102.335091441526,1110.6967213589144,1128.047644701612,1150.2596047068319,1170.8063630624724,1189.9158999956899,1206.2387134869991,1217.2136987895344,1221.264092633842,1223.9997379933898,1225.3339690403384,1230.803585771627,1235.9461244994561,1249.2795718483358,1263.9726369000045,1280.635617476592,1294.3478266977509,1302.8664211096107,1306.7531586917867,1306.059298661173,1301.468355960695,1299.7593395483095,1299.9310852301217,1304.0856896983967,1305.4452449541805,1308.4732197176986,1315.6142725160687,1323.8041947409683,1331.2302358773334,1337.6512336767455,1344.704880365184,1347.8228963838303,1348.5945490531376
395012,43,"Raleigh, NC",msa,NC,1118.3602384328944,1122.5774957925712,1129.9605029481427,1135.6534769903863,1146.6774490682499,1152.9888112165868,1158.4060265377977,1158.3324818889544,1160.0047241809164,1158.9179534206035,1158.923532616419,1159.5241324726953,1160.6355692833467,1163.807440422366,1170.1935227780336,1181.1730800203177,1190.2830588341292,1198.3470001911353,1200.5918869860918,1201.2534305175213,1200.5738181719978,1197.6073335137003,1196.2476203855267,1188.4317937141764,1191.2978291082186,1199.2800238348548,1213.2991530963297,1224.6576321935818,1234.0284861085295,1241.0158954623128,1245.4897679496046,1243.7314040450262,1245.1042452817528,1240.3465756551357,1238.300052663218,1234.3690324562733,1238.9659048772874,1246.9948479620853,1258.0796184348774,1266.8467072946485,1277.0732652770994,1282.3102465921952,1287.687818365639,1287.06996414029,1286.952802664969,1281.3533926155753,1280.2543893872737,1278.890215909754,1284.8886222441515,1289.1976142147978,1301.4101449000432,1311.867023866524,1323.2337826781038,1330.9609568226213,1337.4571295422368,1340.7142674183592,1338.2992291631917,1335.1401501788716,1335.141249879403,1341.9427808764083,1353.959868113178,1355.6397152895415,1355.7777189517985,1347.6832039515925,1346.4282931725036,1350.2689892107533,1359.4677018747423,1370.3974065762202,1374.9200680308616,1380.0648162984237,1384.8783309093053,1387.145129618621,1385.969651083398,1386.712364861397,1397.374936819772,1420.4830243809297,1454.0549124234647,1494.60317514639,1536.1964017398268,1570.594835749769,1591.3051657009605,1600.7668081988406,1607.5225373013045,1613.8319683985553,1625.038044131148,1636.1361244781592,1653.6934443111797,1674.4729392017084,1701.8921889422122,1731.0967232249768,1753.6962157674984,1764.8495095570083,1767.5129147070736,1757.9445978392869,1747.2166962635692,1738.7391716724696,1739.6587500893459,1743.7804835319807,1746.9126047032198,1756.0840617227195,1768.9187179233102,1780.117718372134,1790.7841185423745,1790.9647685400316,1786.8096227947067,1775.3709779367919
394849,44,"Memphis, TN",msa,TN,930.1943433142739,931.9001564397249,932.7677557966902,934.348411240476,933.2430713093191,936.7643961935545,938.1466671782233,941.4057994986618,940.4692741333494,940.4625562962217,940.8495567307555,941.5967696528735,942.4047530348463,944.6415981271443,948.3488289328155,953.1089995688538,956.2903817170942,962.7836977438959,964.4702338482118,964.5073189165454,961.5096379347198,960.0137441679808,959.7577014912844,959.7470014947421,957.7735781865432,959.340692087134,961.7532396455982,967.563538247976,972.1380954222974,973.344155706405,976.4826243932592,979.7807252283924,982.0742413957416,982.1843426718299,981.6287933626558,982.1725606098181,985.2717118337507,987.2836898697602,992.0594423385886,997.6432497526023,1001.9714583257801,1009.0237090458957,1012.9108372545652,1017.3897432752524,1015.2921612082604,1015.4168504392017,1015.7114339572377,1020.1563833586719,1022.5345538063216,1027.2291848831853,1032.071139470875,1038.2969996203803,1042.788461824896,1047.7451763161446,1054.4570144890083,1060.8641920246955,1063.1140118023252,1060.7638125131293,1059.5586888560683,1060.926022210244,1069.5829377022853,1076.5000441746618,1089.652300628916,1094.6199689573834,1103.6513205850176,1111.7502244196442,1128.0509734967475,1142.3263338806835,1153.6125846354735,1162.9781327184503,1171.56543217991,1177.0091168465383,1179.3728787147238,1185.9806851788599,1198.7386893261776,1217.8123696047805,1242.854969121619,1268.1609246645,1292.7936005161623,1312.0460974517734,1329.80627093113,1342.2628698814003,1347.5536201179702,1349.4819153827086,1353.2253374555382,1362.1257181500443,1370.5242561879943,1381.2543904634165,1394.378181148948,1411.2978487153207,1421.8686436263174,1424.0717794627312,1425.4652131049654,1422.4070814813629,1435.3934032575642,1438.5211488713644,1447.1081783302227,1446.1859231343983,1452.2197351513366,1462.2190235970115,1464.8063655953372,1466.8303968920743,1467.476887190132,1470.3558421135501,1461.076089380712,1448.698864375652
395022,45,"Richmond, VA",msa,VA,989.653662484283,994.357087555027,1001.4989119655647,1006.8713677938398,1010.0689864565811,1012.7123542518684,1013.1462556779472,1019.6128937299941,1020.0843733943975,1021.5618634076415,1013.8857410176487,1013.2791593411199,1013.643128722869,1018.4013998219597,1025.874761949126,1039.452888195551,1043.0410434653272,1049.4846108744237,1053.393896934086,1057.3369461634593,1053.3794073429233,1049.5975549756943,1047.8674003969415,1049.6460026668715,1052.281726947426,1055.9633875099048,1066.4399972333135,1074.3646915580082,1086.7946090295147,1091.7251020255117,1097.2423611386964,1096.5828915485254,1095.4362134505686,1089.8027642311713,1091.962981037563,1093.740702325553,1101.673268432255,1110.7255213666815,1119.9748135837676,1131.2247554970631,1137.0055643164944,1146.2337442524822,1143.5591575568485,1141.5432102543975,1137.6502979047411,1137.1200238083698,1146.113643276718,1146.7787988797434,1155.7350150172065,1157.9181685618846,1170.3721531718388,1180.3361762648337,1187.0186371420614,1191.528832765684,1190.7519861853175,1192.8022236039708,1192.3145632087985,1190.9842821297598,1189.9499589020093,1193.5371851507762,1199.0151410483918,1208.8198093405485,1215.72153637894,1218.5257503611044,1222.2700838441858,1223.5620292623346,1231.5522271221243,1235.6409187902775,1241.7796058759652,1248.5750415697776,1254.5244934847588,1256.662405506968,1259.8958208544352,1265.1155379242282,1282.100987391943,1300.558500647277,1326.13388290038,1351.1434349446251,1371.8575425082895,1384.8494981571437,1392.461075987835,1403.2728802058955,1417.7178380186222,1431.2370097079618,1437.3861498207102,1447.0226288044273,1458.5175060135832,1479.7817417958338,1500.7957421621522,1524.5674876059506,1547.5796818228227,1556.8647396146332,1560.4171797400943,1549.5972063265633,1547.1481802082146,1539.9239159676224,1541.6928256287592,1544.7323027207692,1549.085852876304,1559.6571054734802,1567.7000409132204,1580.396880170998,1587.1094091689206,1591.8009720838322,1600.743886527405,1597.0990405750629
394807,46,"Louisville, KY",msa,KY,864.4919938904014,883.0463432821953,889.1738256423869,897.489574262543,889.0824113619659,897.6782712358678,895.6261895058175,905.0282082087948,903.3611441196215,901.8534910164071,896.3530818675246,898.9749523441761,899.5654937610733,904.4079461021561,908.1602903004558,917.4111541632274,928.8016748793077,938.1078304842696,942.447805350277,947.8300038556639,946.6028540335035,946.5094041042669,935.1059396150439,939.8489382093115,946.5865966058717,956.2351268720522,959.9107454090536,965.2321886131342,971.8964138172826,978.020735885073,979.9892463112557,979.9096553180216,981.5349982056704,977.6831325420204,977.075459459875,977.5683374500222,984.8222105708223,988.9762370015096,993.3794595295759,1000.2129037690227,1007.1065268285367,1007.7384124550172,1007.9123546166035,1006.3594102226101,1010.7323073251994,1012.6130926395927,1015.2768045720667,1014.1770588633852,1016.5155219166197,1020.9291694310466,1026.1837857512776,1034.7076834575391,1042.3115541304403,1048.6810897448565,1047.4270994067529,1044.4316695099246,1044.2031648940756,1046.288513821835,1047.6846053647448,1045.9966001576436,1046.5629458753397,1052.8046123357296,1061.3666375288788,1067.9753340915652,1071.3956258012252,1075.7581046897863,1082.2808049732835,1088.1108110980908,1092.5928169629044,1093.9164716720738,1093.854631269105,1093.9759001391415,1092.5574023507,1097.0281105654312,1100.8580247912998,1113.6596876634349,1122.4926697028454,1134.838168595497,1144.245523463014,1156.628416057741,1168.2699244126372,1172.609143043991,1179.074724183597,1185.6377495356785,1198.4272528246875,1210.1535426720563,1222.2688311618142,1236.1550920654106,1250.1046416870274,1260.6489752406524,1275.5329152143443,1283.9598167888644,1293.8157033562227,1292.0622164029708,1299.1617539959761,1299.214536811969,1304.6400679959672,1308.5715940060588,1315.8634878552432,1324.787346434732,1331.9341863493619,1337.8315238584785,1343.1380105736202,1344.5449710349255,1351.5122848834153,1354.9004716593677
394910,47,"New Orleans, LA",msa,LA,1149.8166029895417,1156.9150502858276,1161.3736289677026,1175.5105807873178,1181.0951325191459,1193.4221204335493,1201.0985071817865,1197.4899229827383,1197.2652671839537,1194.0865431362645,1197.9666026081165,1190.16982334445,1205.718310199017,1203.8626414656974,1209.67043930027,1199.6614796953104,1204.5542839276607,1204.407795848483,1196.3217502185341,1190.7810448372868,1194.0388254264553,1191.0926174321924,1185.6517529238724,1178.6957205420267,1184.3568100379778,1194.030656170462,1202.0591533152767,1210.5623297128523,1214.828354758831,1219.5834646123487,1221.2579440897757,1222.3261791172802,1221.698874288431,1220.912110390824,1218.873118615098,1223.5803621474902,1223.5225692503911,1224.4125067430575,1229.3795904338372,1239.0491790974863,1246.843926515297,1249.659744601705,1250.5361895779085,1248.530445552888,1246.9749119525613,1246.1549092042108,1251.5403109865988,1250.75320959605,1252.9773138851012,1256.5084184680982,1264.8506663352186,1275.189222707417,1279.2232797285444,1282.493904330583,1284.3190446347646,1286.8062589209126,1286.6632404061295,1284.148100063573,1288.622797718112,1291.6790750370583,1296.0524933751424,1300.205746892247,1309.111387898004,1312.577901181216,1309.4952083068808,1310.3659207701257,1314.957909918072,1317.6301340898365,1323.8213227267772,1327.4105559775458,1336.8501989402512,1332.6222079604217,1335.20514335982,1336.1793167282858,1347.7295666490086,1358.2880997794703,1373.4232422051105,1388.1494972807002,1403.7340599922627,1419.9540827505386,1445.078487268192,1466.9797663559975,1488.9915040230806,1501.3985464718983,1519.4776890614708,1536.2780015877424,1545.0569740181215,1556.0105823077708,1560.6298764958672,1569.4259329729343,1572.2424857346846,1570.6535865130768,1571.72579113167,1568.661298736021,1568.9667418649638,1565.0253692645567,1562.2737476751095,1571.541400100068,1580.8476124649883,1588.3723785843474,1591.549322763603,1591.9041737379512,1598.6243770260887,1605.4870956666107,1612.5699743305915,1615.889246731979
